energy,particle,centrality,nq,mass,pt,v2,mt_minus_m0_over_nq,v2_over_nq,stat_over_nq,syst_over_nq,glob_over_nq,source,source_doi,table,table_doi
11.5,proton,0-80%,3,0.93827208816,1.695,0.111464,0.3330306581781657,0.03715466666666666,0.00046469,0.000157959,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
11.5,proton,0-80%,3,0.93827208816,1.875,0.119578,0.3861290142652505,0.03985933333333334,0.00063437,0.00017250133333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
11.5,proton,0-80%,3,0.93827208816,2.085,0.126679,0.449372657641073,0.04222633333333334,0.0008484233333333333,0.0004395566666666667,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
11.5,proton,0-80%,3,0.93827208816,2.265,0.13911,0.5044587457455452,0.04637,0.0011795333333333333,0.00022285333333333334,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
11.5,proton,0-80%,3,0.93827208816,2.475,0.132912,0.5695363343761369,0.044304,0.00169174,0.0006485800000000001,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
11.5,proton,0-80%,3,0.93827208816,2.805,0.153769,0.6731646260476559,0.05125633333333333,0.0019462866666666667,0.00045678,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
11.5,proton,0-80%,3,0.93827208816,3.435,0.163517,0.8741892106082055,0.05450566666666667,0.0066410666666666665,0.0028488966666666664,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K+,0-80%,2,0.493677,0.332002,0.0148509,0.050626753573001365,0.00742545,0.000536685,0.0001486335,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K+,0-80%,2,0.493677,0.506593,0.0280726,0.10683983124818372,0.0140363,0.000309447,9.1952e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K+,0-80%,2,0.493677,0.69595,0.0440888,0.17979465120516594,0.0220444,0.000310469,0.0001718585,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K+,0-80%,2,0.493677,0.89134,0.059656,0.2626229744828602,0.029828,0.000374673,6.60445e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K+,0-80%,2,0.493677,1.08918,0.0714214,0.35108081996068674,0.0357107,0.0004966565,0.0002676035,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K+,0-80%,2,0.493677,1.2885,0.0814646,0.44307983399486495,0.0407323,0.000672495,0.0004171865,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K+,0-80%,2,0.493677,1.48894,0.0878935,0.5374859392356074,0.04394675,0.000924585,0.000230131,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K+,0-80%,2,0.493677,1.69004,0.0937463,0.6334955533469383,0.04687315,0.001349685,0.000611715,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K+,0-80%,2,0.493677,1.89107,0.0977549,0.7303849551561122,0.04887745,0.002075715,0.000286338,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K+,0-80%,2,0.493677,2.16457,0.106965,0.8632381038013999,0.0534825,0.003577835,0.000106516,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K+,0-80%,2,0.493677,2.56012,0.10216,1.0568036474784597,0.05108,0.01261575,0.0016627,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K-,0-80%,2,0.493677,0.332933,0.0136032,0.05088677723473531,0.0068016,0.000721505,0.000194692,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K-,0-80%,2,0.493677,0.505902,0.0259191,0.10659247414240589,0.01295955,0.0004217095,0.000165609,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K-,0-80%,2,0.493677,0.695388,0.0406916,0.17956549003556474,0.0203458,0.0004299525,7.7816e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K-,0-80%,2,0.493677,0.890831,0.0568871,0.2624003562575523,0.02844355,0.000527885,0.000128328,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K-,0-80%,2,0.493677,1.08869,0.0684453,0.35085768043555376,0.03422265,0.00070885,0.00016338,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K-,0-80%,2,0.493677,1.28803,0.0807841,0.4428603946687171,0.04039205,0.000977895,0.000358021,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K-,0-80%,2,0.493677,1.48851,0.091594,0.5372818671039606,0.045797,0.001407125,0.00084912,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K-,0-80%,2,0.493677,1.68964,0.0993169,0.6333035780091417,0.04965845,0.002233105,0.0003308625,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K-,0-80%,2,0.493677,1.89064,0.0977351,0.7301769284770789,0.04886755,0.00370992,0.000252265,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K-,0-80%,2,0.493677,2.16203,0.109567,0.8619999351686454,0.0547835,0.0054007,0.00085346,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K-,0-80%,2,0.493677,2.55108,0.126268,1.052365693605551,0.063134,0.0130652,0.000826315,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K0S,0-80%,2,0.497611,0.311809,0.0154151,0.04481055874083251,0.00770755,0.002296395,0.00084332,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K0S,0-80%,2,0.497611,0.507439,0.025728,0.10655032380270624,0.012864,0.001230545,0.000769225,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K0S,0-80%,2,0.497611,0.758018,0.0443658,0.20457292792886606,0.0221829,0.000765515,0.000664405,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K0S,0-80%,2,0.497611,1.03368,0.0632699,0.32480391626707106,0.03163495,0.000858335,0.0003804605,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K0S,0-80%,2,0.497611,1.3255,0.0837534,0.4591081524536379,0.0418767,0.00132984,0.00020543,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K0S,0-80%,2,0.497611,1.62493,0.0953541,0.600902422203418,0.04767705,0.00243074,0.000393198,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K0S,0-80%,2,0.497611,1.95872,0.110345,0.7616647798352112,0.0551725,0.00407008,0.000950905,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K0S,0-80%,2,0.497611,2.35845,0.10587,0.9563815300726148,0.052935,0.0090903,0.002645305,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,K0S,0-80%,2,0.497611,2.83918,0.0770729,1.1924231234079068,0.03853645,0.0181496,0.00815055,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,Lambda,0-80%,3,1.115683,0.544834,0.0322635,0.0419752977832244,0.0107545,0.0014035433333333333,0.00021386233333333334,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,Lambda,0-80%,3,1.115683,0.815381,0.0429576,0.08873262246230351,0.014319199999999999,0.0008808233333333334,0.0002992613333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,Lambda,0-80%,3,1.115683,1.04692,0.0573877,0.1380936886272047,0.019129233333333332,0.00059872,0.00025716666666666667,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,Lambda,0-80%,3,1.115683,1.33911,0.0813927,0.2090975530690884,0.0271309,0.0006685333333333334,0.00015022,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,Lambda,0-80%,3,1.115683,1.63393,0.100643,0.2876068082198022,0.03354766666666666,0.0008808533333333333,2.29831e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,Lambda,0-80%,3,1.115683,1.964,0.123266,0.3810291950610773,0.04108866666666667,0.0011716066666666667,0.00035093,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,Lambda,0-80%,3,1.115683,2.36041,0.138293,0.49837279836238274,0.04609766666666667,0.0021709133333333336,0.00031016666666666665,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,Lambda,0-80%,3,1.115683,2.83855,0.139518,0.64475127622942,0.046506,0.0039277999999999995,0.00117275,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,Lambdabar,0-80%,3,1.115683,0.575142,0.0078699,0.04650697278490101,0.0026233000000000003,0.004257366666666667,0.0019576833333333336,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,Lambdabar,0-80%,3,1.115683,0.977152,0.0431913,0.12247109466423838,0.014397100000000001,0.0015863466666666667,0.0003845333333333334,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,Lambdabar,0-80%,3,1.115683,1.4445,0.0713695,0.23650327117004113,0.023789833333333333,0.0017068099999999998,0.00017683366666666666,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,Lambdabar,0-80%,3,1.115683,2.04699,0.102743,0.4052025873049127,0.03424766666666667,0.003423666666666667,0.0003628,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,Lambdabar,0-80%,3,1.115683,2.83496,0.0870968,0.6436376431909031,0.029032266666666667,0.015103266666666665,0.008540866666666666,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pbar,0-80%,3,0.93827208816,0.349959,-0.0022704,0.021046607215304453,-0.0007568000000000001,0.0027607033333333334,0.0010954633333333335,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pbar,0-80%,3,0.93827208816,0.516156,0.00934183,0.04420070013832748,0.0031139433333333337,0.0009088366666666667,0.00016180733333333332,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pbar,0-80%,3,0.93827208816,0.703589,0.0180102,0.0781663286602327,0.0060034,0.0007197133333333333,0.00031295899999999997,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pbar,0-80%,3,0.93827208816,0.897042,0.0347868,0.11993945969908089,0.0115956,0.0007251166666666667,0.00035190666666666667,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pbar,0-80%,3,0.93827208816,1.09333,0.056024,0.16748852341196963,0.018674666666666666,0.0008282366666666666,0.00039556333333333335,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pbar,0-80%,3,0.93827208816,1.29118,0.0690342,0.21927232565589075,0.0230114,0.0010095466666666666,0.000156884,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pbar,0-80%,3,0.93827208816,1.49003,0.0798844,0.27418801731691683,0.02662813333333333,0.0012943333333333333,0.00024239499999999999,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pbar,0-80%,3,0.93827208816,1.68959,0.097556,0.33145351368617654,0.03251866666666667,0.0017330033333333333,0.0005566766666666667,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pbar,0-80%,3,0.93827208816,1.88966,0.113615,0.39050246179723636,0.037871666666666665,0.0024609533333333333,0.0004295733333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pbar,0-80%,3,0.93827208816,2.16023,0.111802,0.4723079682005211,0.03726733333333333,0.0031068766666666665,0.0014527033333333334,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pbar,0-80%,3,0.93827208816,2.57829,0.147487,0.6018119855721727,0.049162333333333336,0.008175533333333334,0.0030518066666666665,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,phi,0-80%,2,1.019461,0.769097,0.0286277,0.12878553854758412,0.01431385,0.0066919,0.00297553,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,phi,0-80%,2,1.019461,1.26875,0.0511011,0.30406113380760436,0.02555055,0.0062636,0.003339865,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,phi,0-80%,2,1.019461,2.08466,0.107791,0.6505612786187448,0.0538955,0.01561145,0.0055695,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi+,0-80%,2,0.13957039,0.295297,0.0211893,0.09352448932226554,0.01059465,8.90545e-05,0.0001676785,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi+,0-80%,2,0.13957039,0.490673,0.0390391,0.18528336769136353,0.01951955,0.0001029945,0.0002054945,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi+,0-80%,2,0.13957039,0.688767,0.055217,0.28159774214043376,0.0276085,0.0001439525,0.000215405,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi+,0-80%,2,0.13957039,0.88776,0.0700864,0.37954700709683176,0.0350432,0.000212648,0.0001783655,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi+,0-80%,2,0.13957039,1.0872,0.0813231,0.47827587225545465,0.04066155,0.0003303035,0.000242497,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi+,0-80%,2,0.13957039,1.28694,0.092405,0.5774578925190463,0.0462025,0.000464679,0.000195414,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi+,0-80%,2,0.13957039,1.48696,0.0967576,0.6769627436253356,0.0483788,0.00068454,0.0003714515,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi+,0-80%,2,0.13957039,1.68726,0.104074,0.7767262050066319,0.052037,0.00102205,0.0002963215,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi+,0-80%,2,0.13957039,1.88782,0.109229,0.8767009705307952,0.0546145,0.001531465,0.00092217,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi+,0-80%,2,0.13957039,2.15582,0.118892,1.0103814317484792,0.059446,0.001848825,0.0002793615,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi+,0-80%,2,0.13957039,2.59647,0.120911,1.230324065280146,0.0604555,0.003847105,0.001287465,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi-,0-80%,2,0.13957039,0.295221,0.0234208,0.09349013427983341,0.0117104,8.665e-05,0.0002872345,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi-,0-80%,2,0.13957039,0.490592,0.0404856,0.18524441319714255,0.0202428,0.000101341,0.000222576,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi-,0-80%,2,0.13957039,0.688681,0.0571415,0.2815555987906414,0.02857075,0.000142925,0.0002082425,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi-,0-80%,2,0.13957039,0.887672,0.0715853,0.37950354104530537,0.03579265,0.000212121,0.0002621075,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi-,0-80%,2,0.13957039,1.08711,0.0844605,0.47823123857310734,0.04223025,0.0003304265,0.0002599265,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi-,0-80%,2,0.13957039,1.28685,0.0945863,0.5774131548636164,0.04729315,0.0004631685,0.0002882115,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi-,0-80%,2,0.13957039,1.48689,0.101821,0.6769278968004505,0.0509105,0.000676795,0.000312304,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi-,0-80%,2,0.13957039,1.68722,0.110021,0.7767062730852891,0.0550105,0.00099291,0.000233402,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi-,0-80%,2,0.13957039,1.88783,0.11202,0.8767059569217641,0.05601,0.001455215,8.19395e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi-,0-80%,2,0.13957039,2.15616,0.118464,1.0105510766493362,0.059232,0.00174273,0.0002185955,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,pi-,0-80%,2,0.13957039,2.59528,0.121919,1.2297299234350216,0.0609595,0.003437155,0.0003299105,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,proton,0-80%,3,0.93827208816,0.347289,0.00447695,0.020736625388585967,0.0014923166666666668,0.0006023166666666667,0.0005574533333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,proton,0-80%,3,0.93827208816,0.515845,0.0182758,0.044150744881495584,0.006091933333333333,0.00020004266666666666,0.00014478966666666665,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,proton,0-80%,3,0.93827208816,0.702633,0.0328822,0.07797523184637305,0.010960733333333333,0.00016192333333333334,0.00015024266666666667,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,proton,0-80%,3,0.93827208816,0.89699,0.0507055,0.11992748172610194,0.016901833333333335,0.00016395766666666667,0.0001033,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
14.5,proton,0-80%,3,0.93827208816,1.09391,0.0712785,0.1676352544311667,0.0237595,0.00018686733333333333,0.00019557466666666665,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,
