energy,particle,centrality,pt,v2,stat,syst,glob,nq,mass,mt_minus_m0_over_nq,v2_over_nq,stat_over_nq,syst_over_nq,glob_over_nq,source,source_doi,table,table_doi,extraction
27.0,Lambdabar,0-80%,2.5735,0.144627,0.00501307,0.00284933,0.0,3,1.115683,0.5630834326821065,0.048209,0.0016710233333333332,0.0009497766666666667,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Lambdabar,0-80%,3.1185,0.151156,0.00823574,0.00241646,0.0,3,1.115683,0.7321281506611932,0.05038533333333334,0.0027452466666666665,0.0008054866666666666,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Omega-,0-80%,1.5175,0.0574425,0.0197714,0.015766,0.0,3,1.67245,0.1952815888406184,0.0191475,0.006590466666666667,0.005255333333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Omega-,0-80%,2.3605,0.126401,0.0291907,0.0213373,0.0,3,1.67245,0.4068269701421034,0.04213366666666667,0.009730233333333333,0.007112433333333334,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Omegabar+,0-80%,1.5285,0.0498315,0.0221699,0.0188378,0.0,3,1.67245,0.1977503503331491,0.0166105,0.007389966666666667,0.006279266666666666,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Omegabar+,0-80%,2.3635,0.105527,0.0322938,0.0249684,0.0,3,1.67245,0.40764309779139535,0.03517566666666667,0.0107646,0.0083228,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Xi-,0-80%,0.8295,0.0305975,0.00560603,0.0058112,0.0,3,1.32171,0.0795782239708216,0.010199166666666667,0.0018686766666666666,0.0019370666666666666,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Xi-,0-80%,1.1055,0.0580488,0.00544517,0.00360017,0.0,3,1.32171,0.13379414834145065,0.019349599999999998,0.0018150566666666668,0.0012000566666666667,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Xi-,0-80%,1.2955,0.0668566,0.00506149,0.00289087,0.0,3,1.32171,0.17634324566569148,0.022285533333333333,0.0016871633333333334,0.0009636233333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Xi-,0-80%,1.5925,0.0922949,0.00385843,0.00244691,0.0,3,1.32171,0.2492748758074367,0.030764966666666668,0.0012861433333333334,0.0008156366666666666,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Xi-,0-80%,2.0925,0.120636,0.00445831,0.00149742,0.0,3,1.32171,0.3844198029066783,0.040212,0.0014861033333333333,0.00049914,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Xi-,0-80%,2.8565,0.140989,0.0124875,0.00587161,0.0,3,1.32171,0.6085836045837669,0.046996333333333334,0.0041625,0.0019572033333333334,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Xibar+,0-80%,0.8315,0.0231549,0.00808231,0.00563639,0.0,3,1.32171,0.0799329164290159,0.0077183,0.0026941033333333334,0.0018787966666666666,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Xibar+,0-80%,1.1055,0.0548872,0.00818406,0.00475471,0.0,3,1.32171,0.13379414834145065,0.01829573333333333,0.00272802,0.0015849033333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Xibar+,0-80%,1.3955,0.0741892,0.0055349,0.00252673,0.0,3,1.32171,0.20011865502502676,0.024729733333333333,0.0018449666666666665,0.0008422433333333334,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Xibar+,0-80%,1.9065,0.101518,0.00545902,0.00299851,0.0,3,1.32171,0.33271013998809007,0.03383933333333333,0.0018196733333333333,0.0009995033333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,Xibar+,0-80%,2.6705,0.13948,0.0138554,0.00449094,0.0,3,1.32171,0.5526563686312623,0.04649333333333333,0.004618466666666667,0.00149698,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,0.315,0.000415428,0.0015074,0.000649063,0.0,3,0.93827208816,0.017155001303492828,0.000138476,0.0005024666666666667,0.00021635433333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,0.495,0.00988674,0.000638496,0.00156298,0.0,3,0.93827208816,0.04085565731117713,0.0032955799999999998,0.000212832,0.0005209933333333334,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,0.705,0.0241081,0.000538509,0.000917696,0.0,3,0.93827208816,0.07844868009576429,0.008036033333333333,0.000179503,0.00030589866666666667,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,0.885,0.0414571,0.000549987,0.00100402,0.0,3,0.93827208816,0.11717538543437082,0.013819033333333333,0.000183329,0.00033467333333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,1.095,0.0628851,0.000621507,0.000993569,0.0,3,0.93827208816,0.16791109675656032,0.0209617,0.000207169,0.00033118966666666666,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,1.275,0.0811606,0.000753979,0.000901033,0.0,3,0.93827208816,0.21491883338474152,0.027053533333333334,0.00025132633333333333,0.00030034433333333334,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,1.485,0.0985156,0.000951449,9.36026e-05,0.0,3,0.93827208816,0.2727698936358162,0.03283853333333333,0.00031714966666666666,3.120086666666667e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,1.695,0.11376,0.00124761,0.000155,0.0,3,0.93827208816,0.3330306581781657,0.03792,0.00041587,5.1666666666666664e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,1.875,0.125846,0.00153575,0.000115461,0.0,3,0.93827208816,0.3861290142652505,0.04194866666666667,0.0005119166666666667,3.8487e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,2.085,0.138131,0.00206931,0.00106776,0.0,3,0.93827208816,0.449372657641073,0.04604366666666667,0.00068977,0.00035592,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,2.295,0.145702,0.00280249,0.000685879,0.0,3,0.93827208816,0.5137062891943293,0.04856733333333333,0.0009341633333333333,0.00022862633333333335,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,2.475,0.153858,0.00391116,0.000393126,0.0,3,0.93827208816,0.5695363343761369,0.051286,0.0013037200000000002,0.000131042,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,2.685,0.159991,0.00555564,0.00148735,0.0,3,0.93827208816,0.635315507863042,0.053330333333333334,0.00185188,0.0004957833333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,2.955,0.162908,0.00648414,0.000263101,0.0,3,0.93827208816,0.7207038934166631,0.054302666666666666,0.00216138,8.770033333333334e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pbar,0-80%,3.435,0.169893,0.0125137,0.0049496,0.0,3,0.93827208816,0.8741892106082055,0.056630999999999994,0.004171233333333334,0.0016498666666666668,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,phi,0-80%,0.6515,0.0220273,0.00585358,0.00333359,0.0,2,1.019461,0.09519779751157287,0.01101365,0.00292679,0.001666795,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,phi,0-80%,0.9985,0.0469739,0.00424557,0.00372183,0.0,2,1.019461,0.20376494156234803,0.02348695,0.002122785,0.001860915,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,phi,0-80%,1.3765,0.0613465,0.00539332,0.00284935,0.0,2,1.019461,0.34672337799358466,0.03067325,0.00269666,0.001424675,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,phi,0-80%,1.7825,0.0841156,0.00805886,0.00196695,0.0,2,1.019461,0.5169884221643136,0.0420578,0.00402943,0.000983475,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,phi,0-80%,2.2735,0.0879743,0.0104242,0.00551662,0.0,2,1.019461,0.7360727529778729,0.04398715,0.0052121,0.00275831,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,phi,0-80%,3.1485,0.0998885,0.0280924,0.00728802,0.0,2,1.019461,1.1449864682849844,0.04994425,0.0140462,0.00364401,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,0.285,0.0204075,6.33703e-05,3.08594e-12,0.0,2,0.13957039,0.08888497686978789,0.01020375,3.168515e-05,1.54297e-12,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,0.495,0.0404926,7.70403e-05,6.88316e-05,0.0,2,0.13957039,0.1873650012690055,0.0202463,3.852015e-05,3.44158e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,0.675,0.0592754,0.000105998,2.75311e-05,0.0,2,0.13957039,0.274854070669465,0.0296377,5.2999e-05,1.376555e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,0.885,0.0759822,0.000151183,7.08059e-06,0.0,2,0.13957039,0.37818380330366397,0.0379911,7.55915e-05,3.540295e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,1.065,0.0897911,0.000217215,6.0534e-05,0.0,2,0.13957039,0.4672680830285285,0.04489555,0.0001086075,3.0267e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,1.275,0.100898,0.000309484,5.28989e-06,0.0,2,0.13957039,0.5715230175165621,0.050449,0.000154742,2.644945e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,1.485,0.110136,0.000439386,9.58459e-06,0.0,2,0.13957039,0.6759870379513134,0.055068,0.000219693,4.792295e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,1.665,0.117802,0.000629185,1.99066e-05,0.0,2,0.13957039,0.7656345937536468,0.058901,0.0003145925,9.9533e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,1.875,0.121748,0.000895574,1.56152e-05,0.0,2,0.13957039,0.8703085361998139,0.060874,0.000447787,7.8076e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,2.085,0.127693,0.00124855,4.09053e-05,0.0,2,0.13957039,0.9750479129369508,0.0638465,0.000624275,2.045265e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,2.295,0.133237,0.00171713,5.91236e-05,0.0,2,0.13957039,1.079834839377093,0.0666185,0.000858565,2.95618e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,2.475,0.13354,0.00236994,4.82424e-05,0.0,2,0.13957039,1.1696809091921188,0.06677,0.00118497,2.41212e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,2.805,0.138953,0.00242954,0.000201095,0.0,2,0.13957039,1.334449907623912,0.0694765,0.00121477,0.0001005475,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi+,0-80%,3.465,0.139932,0.00593679,0.000694842,0.0,2,0.13957039,1.664119711112555,0.069966,0.002968395,0.000347421,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi-,0-80%,0.285,0.0218633,6.25539e-05,3.55363e-12,0.0,2,0.13957039,0.08888497686978789,0.01093165,3.127695e-05,1.776815e-12,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi-,0-80%,0.495,0.0414492,7.62958e-05,7.15704e-05,0.0,2,0.13957039,0.1873650012690055,0.0207246,3.81479e-05,3.57852e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi-,0-80%,0.675,0.0604151,0.00010536,5.63276e-05,0.0,2,0.13957039,0.274854070669465,0.03020755,5.268e-05,2.81638e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi-,0-80%,0.885,0.0773144,0.000150461,7.80393e-06,0.0,2,0.13957039,0.37818380330366397,0.0386572,7.52305e-05,3.901965e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi-,0-80%,1.065,0.0910853,0.000215751,8.44633e-05,0.0,2,0.13957039,0.4672680830285285,0.04554265,0.0001078755,4.223165e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi-,0-80%,1.275,0.1024,0.000307269,2.29732e-05,0.0,2,0.13957039,0.5715230175165621,0.0512,0.0001536345,1.14866e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi-,0-80%,1.485,0.11233,0.000435508,6.27247e-06,0.0,2,0.13957039,0.6759870379513134,0.056165,0.000217754,3.136235e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi-,0-80%,1.665,0.119006,0.000621287,5.63615e-06,0.0,2,0.13957039,0.7656345937536468,0.059503,0.0003106435,2.818075e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi-,0-80%,1.875,0.124619,0.000881245,1.31805e-05,0.0,2,0.13957039,0.8703085361998139,0.0623095,0.0004406225,6.59025e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi-,0-80%,2.085,0.132218,0.0012254,2.59418e-05,0.0,2,0.13957039,0.9750479129369508,0.066109,0.0006127,1.29709e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
27.0,pi-,0-80%,2.295,0.131911,0.00168957,2.6075e-05,0.0,2,0.13957039,1.079834839377093,0.0659555,0.000844785,1.30375e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
